gameId,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueTotalGold,blueTotalExperience,blueWins
3066,1,8,9,6,0,0,17513,17315,0
3067,1,2,2,0,0,0,15016,17230,1
3068,1,2,6,0,0,0,15330,16090,0
3069,0,6,2,4,1,1,17144,17990,1
3070,1,8,9,9,0,0,17441,17139,0
3071,1,5,4,8,0,0,17250,16301,1
3072,0,6,6,8,0,0,17355,17978,1
3073,0,6,10,5,1,0,16365,16315,1
3074,1,7,4,8,1,1,17465,18173,1
3075,1,2,2,2,0,0,16229,17410,0
3076,0,5,8,5,0,0,17437,18382,1
3077,0,6,2,7,1,1,17369,18444,0
3078,0,6,7,4,0,0,17282,18251,1
3079,1,9,3,10,0,0,18756,18021,1
3080,0,5,7,6,1,1,17432,18170,1
3081,1,7,6,8,0,0,17360,17287,0
3082,0,6,10,10,0,0,17470,16306,0
3083,1,7,5,6,1,1,17306,18001,0
3084,1,7,1,8,1,1,17540,18086,1
3085,0,8,6,5,0,0,17415,17992,1
3086,1,2,10,2,0,0,15076,14267,0
3087,1,9,5,13,1,1,18902,17961,1
3088,1,8,2,10,0,0,17329,18054,1
3089,0,3,8,2,0,0,15027,16211,1
3090,0,5,4,7,1,1,17209,15951,1
3091,1,6,8,5,0,0,16279,17006,0
3092,0,9,10,7,0,0,18618,17418,0
3093,0,9,8,5,1,0,18628,18565,1
3094,1,9,6,5,1,0,18767,18028,0
3095,1,10,3,10,1,1,18817,18516,1
3096,0,8,12,14,0,0,18693,18575,1
3097,1,8,6,11,0,0,18661,18169,0
3098,1,6,5,7,0,0,17314,16999,1
3099,0,5,8,5,1,0,14278,14423,0
3100,1,7,10,10,0,0,17123,17371,1
3101,0,8,8,7,0,0,18590,17333,1
3102,0,8,6,13,1,1,17427,18117,1
3103,0,8,5,9,1,1,17372,17411,1
3104,0,8,4,5,1,1,16308,17396,0
3105,0,5,7,3,0,0,16175,16222,0
3106,0,5,8,5,1,0,16069,16280,0
3107,0,5,6,4,0,0,17184,17096,0
3108,1,10,4,11,0,0,18747,18664,1
3109,0,2,2,2,1,1,17328,17362,1
3110,1,5,6,5,0,0,16129,17436,0
3111,0,4,8,5,1,1,16269,17777,0
3112,1,7,5,6,1,1,17362,18040,1
3113,1,9,7,8,1,1,18621,17016,1
3114,0,5,9,5,1,1,15896,15879,1
3115,0,7,9,9,0,0,16304,17054,0
3116,0,4,7,6,0,0,14576,15908,0
3117,0,10,8,9,0,0,18919,18057,1
3118,1,11,6,9,2,1,18703,18843,1
3119,1,5,6,6,1,1,17147,18656,0
3120,0,7,9,5,0,0,17542,17379,0
3121,0,4,10,6,0,0,16157,16239,0
3122,0,0,4,0,0,0,15061,16027,0
3123,0,7,2,9,1,1,17361,17348,0
3124,0,6,9,5,1,0,17310,18090,0
3125,0,1,3,1,1,0,15429,17306,0
3126,0,4,10,4,0,0,16090,16190,0
3127,1,8,4,7,1,1,17304,18037,1
3128,0,3,4,2,0,0,16303,17866,0
3129,1,8,9,9,0,0,17249,17085,0
3130,1,5,2,4,1,1,16988,18730,1
3131,1,2,7,3,0,0,15497,17058,0
3132,0,6,7,7,0,0,18928,18071,1
3133,1,8,5,7,1,1,18667,18765,1
3134,0,5,1,5,0,0,16267,18408,1
3135,0,5,8,5,1,1,15613,14241,0
3136,0,4,10,5,1,1,15920,15840,0
3137,1,13,5,16,0,0,18952,18136,1
3138,0,5,4,6,1,0,17119,18193,0
3139,0,2,8,4,1,0,14760,14281,0
3140,1,7,3,5,1,0,17429,18795,1
3141,1,6,3,6,1,0,17300,17287,1
3142,1,6,4,7,0,0,16065,16354,1
3143,1,10,4,15,1,0,18922,18054,1
3144,0,7,7,10,0,0,17155,17884,1
3145,0,4,4,4,0,0,17250,18079,0
3146,1,9,2,11,2,1,18592,18160,1
3147,0,11,6,13,0,0,18915,17979,1
3148,0,7,5,8,0,0,17399,18266,1
3149,0,6,8,7,0,0,17430,18209,1
3150,1,11,12,11,1,0,18842,18627,1
3151,0,4,7,1,0,0,14635,14392,0
3152,1,9,8,9,0,0,18696,18741,1
3153,0,3,8,0,0,0,15001,17151,0
3154,1,8,10,9,1,1,17357,16360,0
3155,0,4,8,2,1,1,15958,17333,1
3156,1,5,6,3,1,1,15936,16235,0
3157,0,2,7,1,0,0,15230,16125,0
3158,0,2,12,1,1,0,15606,15976,0
3159,0,4,12,4,0,0,16079,16170,1
3160,0,1,7,3,0,0,14886,14330,0
3161,1,5,6,4,1,0,16198,16251,0
3162,0,9,6,11,0,0,17394,17232,1
3163,0,6,8,11,0,0,17318,17007,0
3164,0,1,10,4,0,0,14451,14363,0
3165,1,8,4,7,1,1,18749,18390,1
3166,0,7,9,6,0,0,16421,17232,0
3167,1,5,6,6,0,0,17265,17390,0
3168,1,7,1,6,1,1,17445,18066,1
3169,1,6,6,6,2,1,17267,17149,1
3170,1,8,8,13,1,1,18759,18664,1
3171,0,8,10,6,0,0,17446,18253,1
3172,1,8,2,7,1,1,18873,18502,1
3173,0,7,9,7,0,0,16303,15918,0
3174,0,4,5,5,0,0,15955,16085,0
3175,0,4,7,9,0,0,16021,16249,0
3176,1,1,6,3,0,0,16109,17432,0
3177,1,10,4,9,1,0,18571,19263,1
3178,0,8,10,13,1,1,18754,16332,1
3179,0,1,4,2,0,0,15410,16248,0
3180,1,7,9,8,0,0,17492,17289,0
3181,0,5,8,7,0,0,16358,18099,0
3182,0,5,2,3,1,1,16293,18080,1
3183,0,6,9,10,1,0,17425,17291,0
3184,0,11,5,8,0,0,18839,18161,1
3185,0,7,8,9,2,1,18673,18870,1
3186,1,5,7,6,0,0,17162,17434,1
3187,1,3,8,3,0,0,15443,17204,0
3188,0,6,8,6,0,0,17338,17821,0
3189,0,5,9,3,0,0,16341,17266,0
3190,0,5,6,7,1,1,16235,18004,0
3191,1,8,1,13,1,1,18788,18669,1
3192,0,7,2,6,1,1,18599,18408,1
3193,0,10,4,9,1,0,18842,17959,1
3194,1,4,2,4,1,1,17182,18175,1
3195,1,13,5,4,1,0,18784,18119,1
3196,0,5,5,6,0,0,17215,17500,1
3197,1,8,12,6,1,1,17430,18611,1
3198,1,5,9,3,1,1,16301,17314,0
3199,1,8,9,9,0,0,17502,17981,1
3200,0,5,10,9,1,1,14557,14407,0
3201,1,9,2,11,1,1,17471,17040,0
3202,1,7,3,11,1,1,17245,18127,0
3203,0,7,4,11,0,0,18731,18776,1
3204,1,7,7,5,1,1,16954,14451,1
3205,1,9,5,11,1,0,18642,17954,1
3206,0,0,1,0,0,0,18915,17110,0
3207,1,7,6,10,0,0,17411,16977,0
3208,0,3,4,1,1,1,16312,18031,1
3209,0,3,4,1,0,0,15113,16016,0
3210,0,6,4,11,1,0,18681,18169,0
3211,1,9,3,10,1,0,18648,18360,1
3212,1,2,4,2,1,1,16249,18189,0
3213,1,6,9,9,0,0,16089,14365,0
3214,0,2,9,2,1,1,15457,16147,0
3215,1,7,6,7,0,0,17161,18248,0
3216,1,5,4,6,1,1,16249,15868,1
3217,0,5,10,5,0,0,16042,15942,0
3218,1,10,6,13,1,1,18753,18018,1
3219,0,10,12,11,1,0,18705,17948,1
3220,0,10,9,9,1,1,18758,17183,1
3221,1,10,4,11,1,1,18838,18593,1
3222,1,3,9,2,0,0,14519,14360,0
3223,1,7,6,7,1,1,16216,16977,0
3224,0,4,8,2,0,0,15288,17355,1
3225,0,1,8,1,0,0,15353,15948,0
3226,0,5,4,6,1,0,17214,18156,1
3227,1,10,4,15,0,0,18882,17922,1
3228,0,6,6,6,0,0,17422,17268,0
3229,1,6,9,10,0,0,18714,17376,0
3230,1,5,8,5,2,1,18415,18169,0
3231,0,9,8,11,1,0,18804,18297,1
3232,1,9,4,11,1,0,18735,18527,1
3233,1,7,3,6,0,0,17481,18042,1
3234,0,5,7,5,0,0,17350,16326,1
3235,0,7,9,5,1,1,18640,16287,0
3236,0,8,2,9,0,0,17548,18033,1
3237,0,3,7,0,0,0,15005,16139,0
3238,0,4,3,2,0,0,16067,16260,0
3239,0,3,6,2,1,0,16199,18056,0
3240,0,6,9,3,0,0,16076,15967,0
3241,0,5,8,3,1,1,16283,16311,1
3242,1,7,10,6,1,1,17436,17985,0
3243,1,8,7,8,0,0,17412,17021,0
3244,1,7,6,10,0,0,17236,17091,1
3245,0,7,6,7,1,0,17440,18158,0
3246,0,3,10,3,0,0,15450,16069,0
3247,0,5,6,6,1,1,17317,17331,0
3248,1,6,2,6,0,0,17211,18166,0
3249,0,8,10,5,0,0,16289,15911,0
3250,1,6,6,8,1,1,17325,17367,0
3251,1,10,8,16,2,1,21189,18725,1
3252,1,11,3,7,0,0,18840,18258,1
3253,1,8,3,6,2,1,18628,18449,1
3254,0,3,9,3,0,0,14716,14358,0
3255,1,8,3,5,1,1,17379,18145,1
3256,1,14,7,16,1,1,21326,19008,1
3257,1,9,4,13,0,0,18807,18003,1
3258,1,5,3,3,1,1,16097,18066,1
3259,0,5,5,3,0,0,16297,18012,0
3260,0,5,1,10,1,1,17167,18108,1
3261,0,6,6,4,0,0,16273,16278,1
3262,1,6,7,4,0,0,17331,18094,1
3263,1,6,10,4,1,0,17255,17944,0
3264,0,10,12,7,0,0,17426,17407,0
3265,0,4,2,5,0,0,16131,17455,1
3266,0,11,6,14,0,0,21312,18887,1
3267,1,6,8,7,1,1,16282,17219,0
3268,1,2,4,1,0,0,16254,17210,0
3269,0,7,5,7,1,1,17431,17144,1
3270,1,8,6,9,1,1,17459,17304,1
3271,1,7,8,6,0,0,18793,18785,1
3272,1,8,6,7,2,1,17452,17909,1
3273,0,5,8,6,0,0,16077,15904,0
3274,1,10,4,15,2,1,18812,17157,1
3275,1,8,4,10,1,0,18533,18052,1
3276,1,14,7,15,0,0,21332,18326,1
3277,1,8,6,7,1,0,16215,17239,1
3278,1,9,3,3,2,1,16085,15889,0
3279,0,3,9,2,0,0,16307,17326,0
3280,0,6,4,9,2,1,17202,18210,0
3281,1,8,6,11,1,1,18727,17948,1
3282,1,7,2,6,0,0,17472,18270,1
3283,0,6,7,7,0,0,17464,18138,1
3284,1,4,7,3,0,0,16065,16268,0
3285,0,6,7,4,1,0,18784,18046,1
3286,1,4,7,2,0,0,15968,17554,1
3287,0,1,3,0,0,0,15100,17010,0
3288,0,6,6,4,1,1,16323,18370,1
3289,1,11,6,15,1,1,18895,18836,1
3290,1,2,10,14,0,0,21304,18017,1
3291,0,1,6,0,0,0,15080,16216,0
3292,1,8,6,10,1,1,18822,18074,1
3293,1,5,2,5,1,1,15951,15863,0
3294,0,9,3,9,1,1,18617,18718,1
3295,1,5,4,7,0,0,17260,18029,1
3296,0,5,7,3,0,0,16196,16289,1
3297,1,10,9,8,1,0,18668,17314,1
3298,1,7,9,9,1,1,17379,16299,0
3299,1,11,6,11,1,1,18785,17100,1
3300,1,4,8,6,0,0,16269,16973,0
3301,1,9,3,7,1,1,18545,18559,1
3302,0,11,4,11,1,1,21132,18964,1
3303,0,4,8,0,0,0,15516,17158,0
3304,1,9,5,8,1,0,18698,19399,1
3305,0,6,3,6,0,0,18811,18176,1
3306,0,10,6,13,0,0,18712,17842,1
3307,0,3,9,5,1,0,14916,14376,0
3308,0,4,5,4,0,0,15748,14197,0
3309,1,2,4,1,0,0,14941,14230,0
3310,0,4,12,4,0,0,16207,16000,0
3311,0,3,4,3,0,0,16181,16973,1
3312,0,5,4,4,0,0,16997,18008,1
3313,0,8,8,13,1,1,17516,17032,1
3314,1,4,6,3,1,1,16261,17084,1
3315,1,8,2,10,0,0,18674,18391,1
3316,0,2,7,2,0,0,15433,16255,0
3317,1,11,7,10,1,1,18773,18140,1
3318,0,4,5,6,0,0,16371,17305,0
3319,0,4,7,6,0,0,15933,17427,0
3320,1,6,3,6,0,0,17275,18692,0
3321,1,7,4,13,0,0,18751,17976,1
3322,0,1,5,1,0,0,15053,15883,0
3323,1,8,4,8,1,1,17467,17343,1
3324,1,5,8,7,0,0,16155,18048,1
3325,1,9,6,7,2,1,17380,17965,1
3326,0,4,6,4,0,0,16193,16276,0
3327,1,5,2,3,0,0,16064,17101,1
3328,0,5,7,6,0,0,17251,17352,0
3329,1,4,7,2,1,1,16067,15984,0
3330,0,7,7,6,0,0,17369,18945,1
3331,0,11,10,13,0,0,18748,18076,1
3332,1,6,6,7,2,1,16186,16193,0
3333,1,8,10,8,1,0,17427,17134,1
3334,1,12,7,15,0,0,18856,17113,1
3335,1,7,8,6,0,0,17353,16349,1
3336,1,6,7,4,1,1,16229,16376,1
3337,1,11,5,10,1,1,18787,18044,1
3338,1,7,8,6,0,0,17245,18027,0
3339,0,6,7,7,0,0,16082,17165,0
3340,0,2,3,1,1,0,16193,16991,1
3341,1,8,7,10,0,0,18645,16990,0
3342,1,2,3,2,1,1,16349,18527,1
3343,1,13,10,15,0,0,18892,18501,0
3344,0,6,6,4,0,0,17348,18379,1
3345,1,7,5,8,1,1,17332,17866,1
3346,0,2,6,2,1,1,15459,16191,0
3347,1,8,12,11,1,1,18663,18377,1
3348,0,5,9,8,0,0,17061,17171,0
3349,0,4,7,6,0,0,16239,16178,0
3350,0,1,8,0,0,0,15020,15978,0
3351,1,3,5,3,0,0,16087,18049,1
3352,0,7,8,8,1,0,17237,18158,0
3353,0,4,6,6,0,0,16424,17495,0
3354,1,7,6,7,1,0,18526,16978,1
3355,0,4,7,7,0,0,17428,17054,0
3356,0,5,4,5,1,1,16374,17312,1
3357,1,5,3,5,0,0,17165,17430,0
3358,0,6,3,5,0,0,17257,18041,1
3359,1,4,6,4,0,0,16269,17978,0
3360,1,8,3,6,2,1,17357,18458,0
3361,1,10,10,10,1,0,18757,18403,1
3362,0,10,8,13,1,1,18825,18139,1
3363,0,6,5,4,0,0,17231,17010,0
3364,1,7,2,7,1,1,17251,18148,0
3365,1,13,1,14,1,1,21342,19553,1
3366,0,2,10,1,0,0,15205,15992,0
3367,1,11,6,15,0,0,18918,18066,1
3368,0,4,5,4,0,0,17221,18135,1
3369,0,5,10,3,2,1,17043,18121,0
3370,1,7,4,8,0,0,17318,18022,1
3371,1,2,2,3,1,1,15122,15886,0
3372,1,5,9,3,0,0,17168,17947,0
3373,0,3,7,3,0,0,16387,17451,0
3374,0,4,6,2,0,0,14945,15896,0
3375,1,7,3,4,0,0,17424,18122,1
3376,0,2,9,2,0,0,15584,17098,0
3377,1,8,6,10,0,0,17377,16193,0
3378,0,5,6,5,0,0,17079,17418,0
3379,0,5,6,3,0,0,15979,16006,0
3380,0,6,7,6,1,0,17237,18098,0
3381,1,11,10,10,0,0,18688,18038,0
3382,0,4,3,4,0,0,16249,17071,1
3383,1,7,5,10,0,0,17102,18266,0
3384,1,6,6,4,1,0,16259,17140,0
3385,1,9,5,10,1,1,16349,16126,1
3386,1,14,6,15,1,0,21317,18050,1
3387,1,10,6,7,2,1,18617,17137,1
3388,0,6,8,7,1,1,18817,18121,1
3389,0,11,7,5,0,0,18765,19238,1
3390,0,5,4,6,1,1,16093,18261,1
3391,0,5,4,3,1,0,16305,17832,0
3392,0,10,6,11,2,1,18417,17911,0
3393,0,10,12,10,1,1,18733,18507,1
3394,1,2,2,0,0,0,15336,17268,0
3395,0,5,6,2,1,0,16293,18117,0
3396,1,13,7,15,0,0,18936,18095,1
3397,0,1,7,0,0,0,14937,16224,0
3398,1,4,2,4,0,0,16251,17406,1
3399,0,1,3,0,1,1,14959,16294,0
3400,0,5,8,5,1,1,16050,15946,0
3401,1,7,3,9,0,0,17482,19092,1
3402,0,4,8,0,0,0,16013,17366,1
3403,1,10,8,7,0,0,18719,18644,1
3404,0,7,6,7,0,0,16288,17335,0
3405,1,9,8,10,1,1,17462,17346,1
3406,0,3,4,2,0,0,15107,15925,0
3407,1,8,6,8,1,1,17271,17029,1
3408,1,7,8,5,1,1,17173,18184,0
3409,0,8,6,6,2,1,18479,17977,1
3410,0,4,4,3,1,1,16332,17384,1
3411,1,2,3,3,1,0,15003,18021,1
3412,1,13,3,12,1,1,21247,18027,1
3413,1,11,6,9,1,0,18375,16391,0
3414,1,9,3,10,1,1,17386,16470,0
3415,1,5,4,6,0,0,16016,16340,0
3416,1,7,1,7,1,1,17369,17033,1
3417,1,10,3,9,0,0,18880,17041,1
3418,0,8,7,5,0,0,17450,17413,0
3419,0,2,6,2,0,0,15115,16044,0
3420,0,5,4,6,0,0,16200,17403,1
3421,1,9,10,11,1,1,17402,17379,0
3422,0,2,5,2,2,1,15212,16102,1
3423,0,3,6,2,0,0,16175,18049,0
3424,0,5,4,6,0,0,16295,16283,0
3425,1,5,2,5,0,0,16409,17435,0
3426,0,11,10,14,0,0,18936,18017,0
3427,0,1,7,1,0,0,14992,14152,0
3428,0,5,8,5,0,0,16303,17528,0
3429,0,4,8,2,0,0,15412,17393,0
3430,0,4,1,0,0,0,15420,17423,1
3431,1,6,4,10,1,1,17347,18119,1
3432,0,6,9,3,0,0,17522,16042,0
3433,1,11,2,12,1,1,18906,18581,1
3434,1,8,8,6,1,1,17403,18189,1
3435,1,8,6,11,1,0,17424,18485,1
3436,0,7,6,3,1,1,18879,18078,1
3437,0,5,5,5,0,0,17335,18095,0
3438,1,10,3,13,1,1,18691,17835,1
3439,0,9,2,11,1,0,18580,17907,1
3440,0,1,2,1,0,0,15032,17471,0
3441,1,7,5,8,0,0,16114,17018,0
3442,0,4,3,3,1,1,17175,18579,1
3443,0,7,7,8,0,0,17274,17858,0
3444,1,3,5,3,0,0,14941,14361,0
3445,0,12,5,14,0,0,21359,17939,1
3446,0,3,7,1,0,0,14798,14353,0
3447,0,5,4,7,1,0,16027,17285,0
3448,1,4,10,5,1,0,16095,16006,0
3449,0,2,8,0,0,0,15394,16296,0
3450,1,7,6,6,0,0,17244,17358,0
3451,0,7,7,6,0,0,17362,17039,0
3452,1,9,1,12,1,1,18556,18409,1
3453,0,7,7,8,0,0,17235,16261,0
3454,1,2,5,5,0,0,16297,17271,0
3455,0,7,7,7,1,1,17364,16011,0
3456,0,0,4,0,0,0,15151,17349,1
3457,1,4,4,4,0,0,17257,17287,0
3458,1,7,2,7,1,0,18675,17970,1
3459,0,1,7,1,0,0,15512,17249,0
3460,0,5,3,5,0,0,17179,18242,0
3461,1,9,5,10,1,1,17440,17184,1
3462,1,7,1,6,1,1,17117,18341,1
3463,1,6,9,7,1,0,17399,17971,1
3464,1,5,3,3,0,0,17069,17381,0
3465,0,3,5,3,0,0,15406,16184,0
3466,1,11,5,10,1,0,18928,17999,1
3467,0,5,9,4,0,0,14482,14365,0
3468,0,2,8,0,1,0,15127,16226,0
3469,1,8,6,7,1,0,18607,17899,1
3470,0,7,5,5,0,0,17233,17480,1
3471,1,3,9,3,0,0,15292,15990,0
3472,0,5,9,4,0,0,16153,16266,1
3473,1,8,5,10,2,1,17142,18099,1
3474,1,11,7,12,1,0,18865,17028,1
3475,1,5,6,5,0,0,16380,17331,1
3476,1,8,9,7,0,0,17456,17054,0
3477,1,5,7,3,0,0,15993,16111,0
3478,0,3,4,1,1,1,16393,17375,0
3479,0,1,8,1,1,0,15415,17293,0
3480,0,2,5,3,1,1,16190,17050,0
3481,1,2,2,2,0,0,14862,15876,0
3482,0,1,7,1,1,0,15496,17103,0
3483,0,8,1,13,1,1,17495,18002,1
3484,0,1,8,1,0,0,16206,17249,0
3485,1,10,4,10,1,1,18815,17901,1
3486,0,1,10,1,0,0,15326,16311,0
3487,0,8,7,8,1,1,17496,17380,1
3488,0,4,10,3,1,0,17209,18061,0
3489,0,8,6,6,0,0,16353,17285,0
3490,1,7,4,11,0,0,17372,17266,0
3491,1,8,8,15,1,1,21322,18183,1
3492,1,6,9,8,1,1,16145,15876,0
3493,0,3,7,0,1,1,14996,15841,0
3494,0,14,3,15,1,1,21334,17997,1
3495,1,11,8,11,0,0,18904,18149,1
3496,0,5,8,5,1,0,16215,17183,0
3497,1,10,3,11,1,1,18864,18862,1
3498,1,5,9,6,0,0,16070,16041,0
3499,0,1,5,2,1,0,16298,17785,0
3500,0,4,4,3,0,0,15999,18086,1
3501,1,7,5,3,0,0,17390,17824,1
3502,0,8,7,9,1,1,18869,18403,1
3503,0,2,5,5,0,0,15564,17336,0
3504,0,1,13,1,0,0,16388,17418,0
3505,0,4,8,2,0,0,15933,16218,0
3506,1,8,7,6,0,0,17473,17022,0
3507,0,4,10,3,0,0,16180,18139,0
3508,0,2,4,0,0,0,15516,17023,0
3509,1,6,3,3,0,0,16340,17990,0
3510,1,6,7,10,0,0,17237,18140,0
3511,0,1,6,1,0,0,15009,17183,0
3512,0,2,5,2,0,0,16257,17418,0
3513,1,8,7,8,1,0,17472,18219,1
3514,0,4,9,3,0,0,16379,17074,0
3515,0,5,5,7,0,0,16250,17090,0
3516,0,2,7,3,0,0,15510,16176,0
3517,1,10,5,6,2,1,18810,18715,1
3518,1,5,6,9,0,0,15983,16278,0
3519,1,8,4,8,1,1,17417,17492,1
3520,0,6,3,6,1,1,17405,17809,1
3521,1,13,6,14,0,0,21122,18889,1
3522,0,3,5,3,0,0,15427,17099,0
3523,0,6,3,7,1,0,16914,18761,1
3524,1,8,8,6,1,0,17369,16102,0
3525,0,3,1,2,0,0,15843,17410,0
3526,0,9,3,8,0,0,18842,17996,1
3527,0,5,12,3,0,0,16067,16293,0
3528,1,5,5,6,0,0,16302,17343,0
3529,1,5,7,3,1,1,16049,18242,0
3530,0,5,4,5,1,0,16124,18146,0
3531,1,7,4,6,1,1,18539,18163,1
3532,0,4,9,6,0,0,16053,15979,0
3533,0,5,3,8,1,1,15704,16262,1
3534,1,13,6,14,0,0,21246,19491,1
3535,0,5,8,3,0,0,17277,18117,0
3536,1,3,6,3,0,0,16168,17382,1
3537,0,5,8,5,2,1,15882,18529,1
3538,0,5,3,5,1,0,15871,15912,0
3539,1,6,6,10,0,0,18641,17883,1
3540,1,12,3,15,1,1,21093,19096,1
3541,0,4,6,2,0,0,16263,18129,0
3542,1,12,8,13,0,0,18683,16096,0
3543,0,10,1,15,2,1,21213,18965,1
3544,0,4,5,5,0,0,16211,17477,0
3545,0,5,4,5,0,0,16168,16324,1
3546,1,7,10,10,0,0,17233,16278,0
3547,0,4,10,6,1,1,16021,15940,0
3548,1,9,1,8,2,1,18582,18793,1
3549,0,7,6,10,0,0,17420,16989,0
3550,1,10,4,13,1,0,18752,18503,1
3551,0,1,3,2,1,1,15420,17331,0
3552,0,5,10,4,0,0,16086,17197,0
3553,1,11,6,10,0,0,18700,16366,0
3554,0,1,7,1,0,0,15387,16290,0
3555,0,4,7,9,0,0,16357,17459,1
3556,1,4,5,2,0,0,16188,17061,1
3557,0,5,4,3,1,0,17148,18157,1
3558,0,6,6,7,0,0,17394,17415,0
3559,0,5,7,2,0,0,14654,14470,0
3560,0,2,1,1,1,0,16385,17493,0
3561,0,2,4,2,0,0,15208,16246,0
3562,1,12,3,12,1,1,18919,18832,1
3563,1,6,9,7,0,0,17365,17980,0
3564,1,3,8,3,1,1,14933,15937,0
3565,1,3,8,2,1,1,15477,17106,0
3566,0,6,4,5,0,0,17247,18049,1
3567,0,5,5,5,1,0,16340,17308,0
3568,0,8,4,11,1,1,17474,18072,1
3569,0,4,9,5,0,0,16017,16240,0
3570,1,11,3,10,0,0,18890,17954,1
3571,1,5,10,8,0,0,15944,15913,0
3572,1,6,9,5,0,0,16267,16268,0
3573,0,4,7,2,1,0,16355,17290,0
3574,0,0,3,0,0,0,14843,16130,0
3575,1,7,5,7,1,1,18782,17238,1
3576,1,8,5,10,0,0,17390,18228,1
3577,1,10,9,11,1,1,18816,18017,1
3578,1,8,9,11,0,0,18565,17081,1
3579,1,6,5,4,1,1,16274,18032,0
3580,1,6,7,6,0,0,17403,17065,0
3581,0,6,8,6,1,1,17313,17403,0
3582,1,9,8,7,1,1,16108,15848,0
3583,1,10,4,13,1,1,18804,17039,1
3584,1,4,4,4,1,0,17468,18014,1
3585,0,11,7,11,1,0,18705,18360,1
3586,1,7,8,8,0,0,16081,16043,1
3587,1,7,10,10,1,0,17148,17267,0
3588,1,8,4,13,1,1,18665,16240,1
3589,0,5,7,5,0,0,16361,17031,0
3590,1,4,7,4,0,0,17385,17263,0
3591,1,6,8,6,1,1,16298,16210,0
3592,1,14,1,15,0,0,21210,19070,1
3593,0,2,8,5,0,0,15327,16272,0
3594,1,6,6,5,2,1,17150,17436,0
3595,0,4,4,12,0,0,16146,16188,0
3596,0,7,3,8,1,1,18679,18010,1
3597,1,7,6,8,0,0,17334,16992,0
3598,1,2,7,3,1,1,14932,14219,0
3599,0,4,5,4,1,1,16302,17379,1
3600,1,2,2,2,0,0,15355,16208,0
3601,0,10,9,13,0,0,18734,18597,1
3602,1,5,2,4,1,1,17460,18027,0
3603,0,5,6,4,0,0,17173,18037,1
3604,0,5,7,7,1,1,17234,17899,0
3605,0,7,6,6,0,0,17417,17402,0
3606,0,2,1,0,0,0,16337,18779,1
3607,1,9,7,10,0,0,18731,18034,1
3608,1,7,6,8,0,0,17442,18022,1
3609,0,2,7,3,1,1,15454,16075,0
3610,1,2,3,0,2,1,15178,17943,0
3611,1,11,3,15,1,1,21156,18175,1
3612,0,5,8,5,0,0,16374,17309,1
3613,0,2,9,4,0,0,14350,14418,0
3614,0,4,8,4,0,0,16314,17467,0
3615,1,7,2,8,1,1,17497,17845,1
3616,1,8,8,5,1,1,17502,17071,1
3617,0,5,4,4,0,0,17036,17964,1
3618,1,6,3,3,1,1,16404,18057,1
3619,1,11,6,13,0,0,18839,18010,1
3620,0,5,8,5,0,0,15989,15987,1
3621,0,7,5,8,1,1,17289,18892,1
3622,0,2,3,2,0,0,15443,17312,0
3623,0,3,7,2,0,0,15265,15917,0
3624,1,4,3,4,0,0,16029,16993,1
3625,1,7,4,11,0,0,17439,17127,1
3626,1,5,3,6,2,1,17075,18062,1
3627,0,4,7,4,1,0,17118,17408,0
3628,1,5,7,4,1,0,16101,16241,0
3629,0,3,6,1,0,0,14782,14346,0
3630,0,3,3,1,1,0,16420,18090,0
3631,1,7,4,4,1,1,17384,17816,1
3632,1,13,4,15,0,0,18867,18264,1
3633,1,6,2,5,2,1,17277,18386,1
3634,1,9,4,7,1,1,18630,18383,1
3635,1,10,3,10,1,1,18551,18636,1
3636,0,5,9,6,0,0,15923,14260,0
3637,0,10,12,5,1,0,18595,18037,0
3638,1,7,3,7,1,1,18694,18364,1
3639,0,7,7,11,0,0,18882,18293,0
3640,1,9,4,13,1,1,18788,18038,1
3641,0,5,4,4,0,0,17279,18061,1
3642,1,4,4,3,0,0,16369,18028,1
3643,1,13,6,15,1,1,21365,18975,1
3644,0,1,3,0,1,1,15249,16176,0
3645,1,11,6,10,2,1,18750,18694,1
3646,1,7,9,9,0,0,17445,17861,1
3647,0,1,4,1,0,0,15133,14227,0
3648,1,9,3,7,2,1,21201,18993,1
3649,1,4,6,5,0,0,16153,16253,0
3650,1,9,6,11,1,1,18602,17847,0
3651,0,10,3,15,0,0,18843,18925,1
3652,0,5,7,6,0,0,16193,17305,1
3653,1,11,6,9,0,0,18765,18115,0
3654,1,14,5,15,1,0,21356,18334,1
3655,0,7,5,10,0,0,17201,18105,0
3656,0,5,2,7,1,0,17125,18049,1
3657,0,4,6,4,0,0,16185,17154,0
3658,0,3,10,2,1,1,14936,15884,0
3659,1,5,3,8,1,1,17354,17116,1
3660,0,2,7,2,0,0,15546,17286,0
3661,1,5,7,6,1,1,17375,17033,0
3662,0,3,4,4,0,0,17344,18094,0
3663,1,10,7,10,0,0,18603,18103,1
3664,1,4,4,3,1,1,16120,18119,1
3665,0,5,8,3,0,0,15052,15927,0
3666,0,4,5,3,1,1,17217,18135,1
3667,0,5,6,10,0,0,17144,17460,1
3668,0,6,12,8,0,0,15987,16053,1
3669,0,5,8,3,1,1,16067,16076,0
3670,1,5,5,6,0,0,16195,17077,1
